symbol,timestamp,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty
BTCUSDT,2025-03-16 05:09:00.978,84350.01,0.70868,84350.02,5.44237
LTCUSDT,2025-03-16 00:36:03.506,92.5,0.166,92.51,58.033
LTCUSDT,2025-03-15 21:01:40.053,93.1,0.23,93.11,101.507
XRPUSDT,2025-03-16 05:34:07.551,2.3903,2351.0,2.3904,13353.0
XRPUSDT,2025-03-16 05:51:11.653,2.3884,786.0,2.3885,7223.0
ETHUSDT,2025-03-15 19:10:17.780,1931.25,66.3416,1931.26,0.213
BTCUSDT,2025-03-15 22:02:58.036,84368.34,0.66685,84368.35,2.44427
XRPUSDT,2025-03-15 23:24:56.269,2.389,28148.0,2.3891,169.0
BNBUSDT,2025-03-15 20:15:43.975,613.11,0.027,613.12,16.736
ETHUSDT,2025-03-15 18:50:03.361,1932.21,23.721,1932.22,13.9412
XRPUSDT,2025-03-15 18:37:54.180,2.4104,7237.0,2.4105,7930.0
LTCUSDT,2025-03-16 04:21:45.623,92.54,68.479,92.55,87.601
XRPUSDT,2025-03-16 03:18:05.720,2.3769,6553.0,2.377,6804.0
LTCUSDT,2025-03-15 20:37:18.702,93.09,60.894,93.1,56.199
ETHUSDT,2025-03-16 01:55:41.382,1924.29,28.5345,1924.3,18.2921
LTCUSDT,2025-03-16 04:59:58.823,92.37,101.106,92.38,0.338
BNBUSDT,2025-03-15 19:01:15.416,611.09,5.336,611.1,8.373
ETHUSDT,2025-03-15 19:45:43.722,1933.83,49.1096,1933.84,8.8856
XRPUSDT,2025-03-15 19:11:18.011,2.4022,141.0,2.4023,14707.0
ETHUSDT,2025-03-16 06:58:31.367,1929.36,16.1518,1929.37,53.5265
BTCUSDT,2025-03-16 04:28:47.765,84298.28,0.40305,84298.29,4.49473
LTCUSDT,2025-03-16 02:31:50.600,91.69,148.866,91.7,0.818
XRPUSDT,2025-03-15 18:57:11.987,2.4059,10.0,2.406,16522.0
XRPUSDT,2025-03-16 07:22:38.497,2.3766,8853.0,2.3767,22911.0
XRPUSDT,2025-03-16 05:20:04.212,2.3896,2821.0,2.3897,9987.0
BTCUSDT,2025-03-15 19:32:26.001,84258.91,4.01618,84258.92,1.4094
LTCUSDT,2025-03-15 23:38:25.622,92.43,51.996,92.44,53.782
LTCUSDT,2025-03-16 06:43:26.897,92.39,77.676,92.4,1.605
XRPUSDT,2025-03-15 20:24:00.169,2.4142,3084.0,2.4143,22731.0
ETHUSDT,2025-03-16 00:59:13.225,1933.82,7.9123,1933.83,63.0515
BTCUSDT,2025-03-16 07:09:34.471,84037.6,2.41155,84037.61,3.39981
XRPUSDT,2025-03-15 22:38:42.396,2.4036,11489.0,2.4037,9572.0
XRPUSDT,2025-03-16 02:25:49.178,2.3716,11525.0,2.3717,227.0
LTCUSDT,2025-03-16 07:21:38.278,92.0,118.767,92.01,27.457
BTCUSDT,2025-03-16 02:45:55.639,84008.13,2.70541,84008.14,3.28415
XRPUSDT,2025-03-16 02:04:43.791,2.3797,6456.0,2.3798,3330.0
LTCUSDT,2025-03-16 02:29:50.123,91.61,1.094,91.62,141.96
BTCUSDT,2025-03-15 20:09:41.101,84430.71,4.22893,84430.72,0.23423
BTCUSDT,2025-03-15 22:17:22.939,84419.95,0.06919,84419.96,4.81194
BNBUSDT,2025-03-16 01:25:31.096,615.04,13.272,615.05,14.49
LTCUSDT,2025-03-15 19:29:25.318,92.82,16.566,92.83,51.666
LTCUSDT,2025-03-15 22:45:44.103,93.05,71.381,93.06,44.207
BNBUSDT,2025-03-16 04:52:57.137,607.68,0.524,607.69,14.06
LTCUSDT,2025-03-15 19:42:42.993,92.84,43.779,92.85,16.824
BNBUSDT,2025-03-15 20:29:01.392,612.61,15.526,612.62,9.655
ETHUSDT,2025-03-16 02:05:44.031,1922.91,25.5275,1922.92,39.007
LTCUSDT,2025-03-15 22:51:46.397,93.06,40.423,93.07,34.817
BTCUSDT,2025-03-15 22:27:25.249,84389.86,2.08514,84389.87,2.02227
LTCUSDT,2025-03-16 06:01:15.718,92.48,52.415,92.49,36.132
ETHUSDT,2025-03-16 00:52:11.148,1937.69,61.4463,1937.7,6.8304
LTCUSDT,2025-03-16 04:03:36.652,92.23,59.539,92.24,53.887
XRPUSDT,2025-03-16 06:06:17.954,2.3902,1893.0,2.3903,17979.0
BTCUSDT,2025-03-16 04:53:57.350,84331.01,0.21088,84331.02,5.71056
LTCUSDT,2025-03-15 23:16:54.435,92.76,68.038,92.77,83.187
BTCUSDT,2025-03-16 06:57:31.143,84251.34,0.38134,84251.35,6.60306
BTCUSDT,2025-03-16 07:14:35.622,84009.0,4.48243,84009.01,0.00057
LTCUSDT,2025-03-16 01:56:41.640,91.81,0.168,91.82,102.106
ETHUSDT,2025-03-16 01:35:33.444,1925.1,53.0789,1925.11,1.6096
BNBUSDT,2025-03-16 01:37:35.850,612.2,4.133,612.21,11.467
ETHUSDT,2025-03-15 19:55:02.756,1935.6,104.0084,1935.61,1.0107
XRPUSDT,2025-03-15 19:24:23.236,2.4014,10161.0,2.4015,242.0
BNBUSDT,2025-03-15 19:30:25.549,611.19,0.796,611.2,18.249
XRPUSDT,2025-03-15 19:04:16.145,2.3969,2155.0,2.397,4145.0
ETHUSDT,2025-03-15 23:18:54.879,1939.88,50.0585,1939.89,12.1521
LTCUSDT,2025-03-16 06:23:22.433,92.44,65.105,92.45,29.232
BTCUSDT,2025-03-15 20:51:37.584,84401.95,2.75826,84401.96,4.57555
ETHUSDT,2025-03-15 21:58:43.120,1951.31,0.2658,1951.32,54.9345
BTCUSDT,2025-03-15 23:19:55.091,84365.53,4.13063,84365.54,0.23693
BTCUSDT,2025-03-16 00:14:50.438,84332.66,2.14264,84332.67,3.50668
LTCUSDT,2025-03-15 20:15:43.977,93.23,0.908,93.24,128.133
LTCUSDT,2025-03-15 21:05:41.078,93.07,44.694,93.08,7.833
XRPUSDT,2025-03-15 23:40:26.092,2.3884,496.0,2.3885,14702.0
BTCUSDT,2025-03-16 05:56:14.491,84369.21,6.0523,84369.22,0.11535
ETHUSDT,2025-03-16 02:52:58.030,1923.99,61.9749,1924.0,12.1607
BTCUSDT,2025-03-16 00:34:03.013,84265.73,2.58922,84265.74,1.33756
BNBUSDT,2025-03-16 02:39:54.196,613.75,0.071,613.76,42.913
BNBUSDT,2025-03-16 04:00:35.997,609.19,16.703,609.2,6.014
BNBUSDT,2025-03-16 04:59:58.821,608.01,26.381,608.02,1.346
LTCUSDT,2025-03-15 23:21:55.559,92.59,0.689,92.6,225.211
BNBUSDT,2025-03-15 20:37:18.700,612.67,0.227,612.68,13.763
BNBUSDT,2025-03-16 04:21:45.621,609.07,3.529,609.08,14.903
XRPUSDT,2025-03-15 23:01:50.658,2.4005,1852.0,2.4006,10088.0
BTCUSDT,2025-03-15 19:56:02.971,84275.49,1.97253,84275.5,2.23046
LTCUSDT,2025-03-15 19:43:43.218,92.83,89.612,92.84,0.693
LTCUSDT,2025-03-15 22:28:25.472,93.17,42.65,93.18,33.73
ETHUSDT,2025-03-16 05:17:03.489,1929.05,71.4652,1929.06,0.956
XRPUSDT,2025-03-16 01:30:32.258,2.3965,7449.0,2.3966,11615.0
LTCUSDT,2025-03-16 02:33:52.808,91.79,132.527,91.8,3.854
LTCUSDT,2025-03-16 05:21:04.455,92.35,38.508,92.36,46.438
LTCUSDT,2025-03-16 06:55:30.596,92.47,100.259,92.48,12.529
LTCUSDT,2025-03-16 00:28:01.585,92.49,25.365,92.5,39.594
XRPUSDT,2025-03-16 05:38:08.509,2.3899,7575.0,2.39,5629.0
BTCUSDT,2025-03-15 21:21:08.765,84269.95,0.25496,84269.96,4.36654
ETHUSDT,2025-03-15 22:13:19.326,1950.09,19.5841,1950.1,22.2091
LTCUSDT,2025-03-16 07:03:32.726,92.2,10.439,92.21,88.094
BTCUSDT,2025-03-16 05:31:06.778,84409.98,3.70539,84409.99,16.00876
BTCUSDT,2025-03-15 20:34:17.660,84363.13,4.45206,84363.14,0.71258
XRPUSDT,2025-03-15 19:00:15.183,2.4061,5076.0,2.4062,15355.0
BNBUSDT,2025-03-16 02:12:45.912,612.19,32.783,612.2,1.48
LTCUSDT,2025-03-15 21:07:42.024,93.17,86.69,93.18,24.875
BNBUSDT,2025-03-16 06:43:26.895,607.55,12.073,607.56,2.962
BNBUSDT,2025-03-15 23:38:25.620,618.36,0.272,618.37,31.889
ETHUSDT,2025-03-15 18:47:56.455,1932.26,67.5868,1932.27,2.3916
BNBUSDT,2025-03-16 05:48:10.889,608.34,16.357,608.35,3.065
XRPUSDT,2025-03-15 18:36:53.947,2.4101,9571.0,2.4102,3115.0
BTCUSDT,2025-03-15 19:06:16.586,84160.37,3.9384,84160.38,1.96951
BTCUSDT,2025-03-16 04:15:40.580,84376.84,5.49141,84376.85,0.00986
XRPUSDT,2025-03-16 04:34:49.212,2.3848,1107.0,2.3849,10189.0
LTCUSDT,2025-03-16 05:51:11.654,92.38,0.388,92.39,108.668
BNBUSDT,2025-03-15 22:45:44.101,617.1,26.529,617.11,3.78
LTCUSDT,2025-03-16 04:24:46.293,92.36,157.18,92.37,106.363
BTCUSDT,2025-03-16 07:16:37.142,84079.98,0.09533,84079.99,0.00043
LTCUSDT,2025-03-15 23:41:26.308,92.31,21.799,92.32,73.856
XRPUSDT,2025-03-15 21:22:09.031,2.4106,24673.0,2.4107,536.0
BTCUSDT,2025-03-15 19:08:17.315,84179.99,4.6136,84180.0,0.11244
BTCUSDT,2025-03-15 20:17:44.506,84398.18,3.17625,84398.19,1.72796
ETHUSDT,2025-03-16 05:30:06.549,1932.28,40.8421,1932.29,55.2315
BNBUSDT,2025-03-16 02:29:50.121,612.81,204.11,612.82,1.375
ETHUSDT,2025-03-16 03:31:17.410,1928.17,76.7326,1928.18,45.9464
BTCUSDT,2025-03-15 23:07:52.045,84366.23,4.18381,84366.24,1.54904
XRPUSDT,2025-03-16 01:36:35.604,2.3829,8215.0,2.383,3938.0
XRPUSDT,2025-03-16 04:29:47.995,2.3848,7727.0,2.3849,12580.0
BNBUSDT,2025-03-16 04:03:36.650,608.57,19.091,608.58,5.356
BNBUSDT,2025-03-16 00:11:49.721,618.8,19.194,618.81,3.418
XRPUSDT,2025-03-16 04:36:49.937,2.3837,8993.0,2.3838,179.0
BNBUSDT,2025-03-15 18:40:54.887,612.59,36.796,612.6,0.996
LTCUSDT,2025-03-15 18:45:56.005,93.16,56.433,93.17,37.099
LTCUSDT,2025-03-16 02:24:48.939,91.45,149.638,91.46,5.259
LTCUSDT,2025-03-15 22:42:43.413,93.08,69.346,93.09,3.766
BTCUSDT,2025-03-15 19:13:18.621,84184.29,5.24043,84184.3,0.29098
BNBUSDT,2025-03-16 02:40:54.418,614.06,0.715,614.07,29.964
BNBUSDT,2025-03-16 06:25:22.873,607.66,7.807,607.67,2.952
BTCUSDT,2025-03-15 22:22:24.051,84380.11,0.07184,84380.12,13.04173
BNBUSDT,2025-03-15 21:03:40.535,616.19,11.412,616.2,6.427
XRPUSDT,2025-03-16 02:55:58.717,2.3724,7813.0,2.3725,19305.0
BTCUSDT,2025-03-16 02:42:54.899,84092.81,4.40464,84092.82,1.30892
LTCUSDT,2025-03-15 21:06:41.337,93.11,5.075,93.12,111.555
BNBUSDT,2025-03-16 01:09:16.196,616.05,42.597,616.06,4.259
XRPUSDT,2025-03-16 06:59:31.597,2.3896,1244.0,2.3897,21272.0
BTCUSDT,2025-03-16 06:02:15.933,84394.08,0.47461,84394.09,5.70124
BTCUSDT,2025-03-15 23:44:26.992,84356.99,2.66064,84357.0,0.31429
BTCUSDT,2025-03-16 00:47:08.023,84258.77,2.14528,84258.78,7.24526
XRPUSDT,2025-03-16 03:12:04.313,2.3714,8897.0,2.3715,6695.0
BTCUSDT,2025-03-16 05:06:00.283,84374.5,2.9112,84374.51,3.73572
BNBUSDT,2025-03-15 18:54:11.238,611.1,90.709,611.11,15.918
BNBUSDT,2025-03-15 21:48:40.435,618.78,8.631,618.79,7.209
ETHUSDT,2025-03-16 03:15:04.999,1925.51,17.3004,1925.52,61.4876
LTCUSDT,2025-03-16 04:13:39.861,92.52,127.39,92.53,4.359
ETHUSDT,2025-03-16 02:49:57.308,1922.93,77.2122,1922.94,4.854
ETHUSDT,2025-03-16 06:20:21.196,1930.18,50.5004,1930.19,56.7771
ETHUSDT,2025-03-16 00:08:49.044,1936.43,19.2334,1936.44,25.5508
LTCUSDT,2025-03-15 19:53:02.301,92.85,75.363,92.86,1.192
XRPUSDT,2025-03-16 06:52:29.588,2.3932,9227.0,2.3933,5697.0
LTCUSDT,2025-03-15 20:00:03.955,92.96,95.758,92.97,0.07
ETHUSDT,2025-03-16 02:16:46.839,1921.27,16.89,1921.28,35.6902
LTCUSDT,2025-03-16 03:26:11.601,92.0,0.058,92.01,84.188
LTCUSDT,2025-03-16 06:12:19.341,92.51,15.109,92.52,85.967
BTCUSDT,2025-03-16 03:43:28.686,84200.0,0.0866,84200.01,4.71304
BTCUSDT,2025-03-15 21:01:40.047,84387.67,0.90325,84387.68,4.49443
LTCUSDT,2025-03-15 23:12:53.228,92.89,36.705,92.9,82.275
BNBUSDT,2025-03-16 04:47:54.974,607.55,23.184,607.56,0.76
XRPUSDT,2025-03-15 20:49:34.240,2.4131,15495.0,2.4132,4218.0
ETHUSDT,2025-03-15 21:08:45.553,1946.29,11.7961,1946.3,54.6185
BNBUSDT,2025-03-16 01:51:40.455,611.82,2.392,611.83,21.302
ETHUSDT,2025-03-16 01:13:18.383,1930.63,56.2215,1930.64,6.3636
XRPUSDT,2025-03-15 23:53:29.116,2.3903,7506.0,2.3904,5750.0
XRPUSDT,2025-03-16 03:16:05.257,2.3725,9295.0,2.3726,619.0
ETHUSDT,2025-03-16 06:37:25.552,1933.37,15.2266,1933.38,103.5224
BNBUSDT,2025-03-16 02:50:57.518,614.06,9.809,614.07,2.467
BNBUSDT,2025-03-16 02:32:50.852,613.64,8.66,613.65,3.45
XRPUSDT,2025-03-16 04:55:57.821,2.3851,4360.0,2.3852,10875.0
LTCUSDT,2025-03-16 05:58:15.017,92.51,52.352,92.52,23.081
XRPUSDT,2025-03-15 23:00:50.325,2.4016,691.0,2.4017,13201.0
LTCUSDT,2025-03-15 21:56:42.639,93.42,46.165,93.43,35.86
BTCUSDT,2025-03-16 06:36:25.333,84311.34,2.33499,84311.35,6.41334
BNBUSDT,2025-03-15 21:33:17.195,618.58,2.915,618.59,6.092
BTCUSDT,2025-03-16 06:44:27.112,84285.93,4.23776,84285.94,1.58206
BTCUSDT,2025-03-16 03:32:18.485,84114.35,2.7196,84114.36,1.74221
BNBUSDT,2025-03-16 05:49:11.164,608.57,0.93,608.58,28.213
LTCUSDT,2025-03-16 00:26:53.841,92.45,78.716,92.46,4.474
LTCUSDT,2025-03-16 05:01:59.286,92.26,93.651,92.27,8.841
ETHUSDT,2025-03-15 23:59:32.518,1937.09,21.0752,1937.1,59.0428
BNBUSDT,2025-03-15 20:33:17.442,612.12,25.436,612.13,1.562
ETHUSDT,2025-03-16 02:25:49.170,1921.16,74.4679,1921.17,1.4189
ETHUSDT,2025-03-16 00:15:50.659,1938.23,27.4966,1938.24,28.3688
ETHUSDT,2025-03-16 05:07:00.543,1928.18,122.7552,1928.19,1.7396
LTCUSDT,2025-03-15 19:55:02.759,92.84,95.96,92.85,13.649
BNBUSDT,2025-03-15 18:52:10.781,611.64,3.056,611.65,7.58
BTCUSDT,2025-03-16 04:45:54.500,84389.99,7.48692,84390.0,0.23483
BNBUSDT,2025-03-15 22:52:46.612,616.84,36.729,616.85,0.294
LTCUSDT,2025-03-16 02:09:45.201,91.45,15.644,91.46,70.625
BNBUSDT,2025-03-16 01:44:38.557,612.92,0.989,612.93,38.108
XRPUSDT,2025-03-16 06:34:24.884,2.395,2261.0,2.3951,6372.0
ETHUSDT,2025-03-15 23:32:24.235,1938.42,44.4906,1938.43,11.0143
XRPUSDT,2025-03-16 06:21:21.701,2.3919,7805.0,2.392,3997.0
ETHUSDT,2025-03-16 00:09:49.273,1936.43,38.0353,1936.44,23.1953
BNBUSDT,2025-03-15 21:06:41.335,617.8,7.273,617.81,12.644
BNBUSDT,2025-03-16 04:24:46.290,608.3,10.443,608.31,12.214
LTCUSDT,2025-03-16 01:23:25.743,92.35,57.913,92.36,75.82
LTCUSDT,2025-03-15 21:03:40.537,93.1,41.776,93.11,44.948
LTCUSDT,2025-03-15 23:31:23.992,92.44,31.504,92.45,196.601
ETHUSDT,2025-03-15 23:26:56.692,1938.88,23.7268,1938.89,51.6405
BTCUSDT,2025-03-16 01:26:31.370,84190.0,7.4779,84190.01,0.00832
ETHUSDT,2025-03-15 21:57:42.870,1950.96,77.9514,1950.97,2.4402
BNBUSDT,2025-03-15 22:42:43.410,617.12,0.065,617.13,48.485
XRPUSDT,2025-03-16 02:10:45.411,2.3702,8665.0,2.3703,11920.0
ETHUSDT,2025-03-15 20:02:04.458,1938.92,116.3768,1938.93,0.504
XRPUSDT,2025-03-16 05:25:05.379,2.3925,5836.0,2.3926,8054.0
LTCUSDT,2025-03-15 20:26:00.642,93.26,31.642,93.27,31.943
BTCUSDT,2025-03-16 03:54:34.266,84293.4,5.85664,84293.41,0.20369
XRPUSDT,2025-03-15 20:25:00.414,2.4143,6102.0,2.4144,11150.0
LTCUSDT,2025-03-15 21:48:40.437,93.39,15.848,93.4,18.418
XRPUSDT,2025-03-15 21:27:15.770,2.4123,4537.0,2.4124,5395.0
BNBUSDT,2025-03-16 02:44:55.383,614.29,1.685,614.3,23.738
XRPUSDT,2025-03-16 01:08:15.946,2.4045,10851.0,2.4046,2023.0
XRPUSDT,2025-03-16 07:05:33.466,2.3855,1435.0,2.3856,15913.0
LTCUSDT,2025-03-16 03:12:04.314,91.7,27.522,91.71,75.801
ETHUSDT,2025-03-16 01:59:42.580,1922.72,52.479,1922.73,35.7193
XRPUSDT,2025-03-15 18:45:56.003,2.4034,9019.0,2.4035,366.0
BNBUSDT,2025-03-16 01:50:39.948,612.43,18.866,612.44,4.613
LTCUSDT,2025-03-16 05:56:14.503,92.53,72.343,92.54,0.394
BNBUSDT,2025-03-15 20:52:37.839,615.02,3.311,615.03,10.424
ETHUSDT,2025-03-16 07:07:33.913,1926.14,20.3378,1926.15,104.2363
BTCUSDT,2025-03-16 04:25:46.510,84376.72,5.03815,84376.73,1.55186
LTCUSDT,2025-03-16 05:49:11.166,92.4,99.979,92.41,3.937
XRPUSDT,2025-03-15 22:06:13.525,2.4137,3958.0,2.4138,1590.0
XRPUSDT,2025-03-16 00:43:07.114,2.3974,588.0,2.3975,9603.0
ETHUSDT,2025-03-15 22:29:25.694,1945.3,26.3683,1945.31,37.3633
ETHUSDT,2025-03-16 01:11:16.655,1931.26,41.1167,1931.27,46.8665
BNBUSDT,2025-03-15 22:28:25.471,617.59,26.993,617.6,0.573
ETHUSDT,2025-03-16 04:42:53.820,1925.97,22.6797,1925.98,53.5836
BNBUSDT,2025-03-16 06:23:22.430,607.52,11.593,607.53,6.968
XRPUSDT,2025-03-15 19:13:20.651,2.4,12225.0,2.4001,3419.0
LTCUSDT,2025-03-15 18:52:10.783,93.2,21.249,93.21,70.902
BNBUSDT,2025-03-16 00:10:49.499,619.04,8.018,619.05,11.267
XRPUSDT,2025-03-16 00:29:01.845,2.3879,2177.0,2.388,11755.0
BTCUSDT,2025-03-15 22:07:17.896,84427.69,1.08479,84427.7,0.48098
LTCUSDT,2025-03-16 01:37:35.853,91.75,78.132,91.76,0.17
ETHUSDT,2025-03-15 21:37:35.499,1945.99,10.4249,1946.0,82.0445
ETHUSDT,2025-03-16 02:17:47.080,1919.0,9.0486,1919.01,72.8256
BTCUSDT,2025-03-16 05:53:12.208,84358.59,5.22336,84358.6,1.90633
ETHUSDT,2025-03-15 22:15:22.494,1948.8,10.1684,1948.81,62.2109
XRPUSDT,2025-03-15 20:46:28.068,2.4097,12119.0,2.4098,6575.0
LTCUSDT,2025-03-15 19:00:15.185,92.97,0.277,92.98,71.742
ETHUSDT,2025-03-16 01:58:42.349,1922.72,29.5395,1922.73,14.0143
LTCUSDT,2025-03-16 02:02:43.241,91.84,130.273,91.85,0.673
XRPUSDT,2025-03-15 21:07:42.022,2.4168,4537.0,2.4169,11765.0
LTCUSDT,2025-03-15 20:31:02.261,93.25,56.131,93.26,12.017
BTCUSDT,2025-03-16 05:57:14.760,84369.21,2.64199,84369.22,1.32611
BTCUSDT,2025-03-15 19:28:24.275,84234.78,0.30084,84234.79,6.49628
LTCUSDT,2025-03-16 04:10:38.665,92.51,229.165,92.52,13.032
BTCUSDT,2025-03-16 06:40:26.184,84283.24,0.00131,84283.25,7.01824
LTCUSDT,2025-03-16 01:21:20.219,92.46,0.231,92.47,151.063
XRPUSDT,2025-03-16 07:15:36.936,2.369,5061.0,2.3691,9597.0
BNBUSDT,2025-03-16 01:45:38.787,612.89,11.104,612.9,24.328
BTCUSDT,2025-03-16 03:19:05.933,84101.17,3.89107,84101.18,1.25287
LTCUSDT,2025-03-15 22:12:19.098,93.26,42.062,93.27,32.581
XRPUSDT,2025-03-16 00:13:50.165,2.3865,4151.0,2.3866,11055.0
XRPUSDT,2025-03-15 23:48:27.978,2.3894,1316.0,2.3895,13936.0
LTCUSDT,2025-03-16 01:52:40.684,91.89,51.348,91.9,121.326
ETHUSDT,2025-03-16 04:35:49.427,1924.49,8.2889,1924.5,97.0087
BTCUSDT,2025-03-16 02:06:44.236,83841.32,1.32161,83841.33,3.07116
LTCUSDT,2025-03-16 03:42:28.488,92.11,52.462,92.12,40.98
BNBUSDT,2025-03-16 00:20:52.489,618.43,24.178,618.44,0.596
LTCUSDT,2025-03-16 01:28:31.814,92.43,101.507,92.44,1.192
ETHUSDT,2025-03-15 22:09:18.348,1952.51,22.6506,1952.52,25.9689
BNBUSDT,2025-03-15 19:17:21.540,612.37,1.579,612.38,11.648
ETHUSDT,2025-03-15 19:21:22.560,1933.77,8.2679,1933.78,90.4833
BNBUSDT,2025-03-16 03:06:01.277,610.32,7.303,610.33,16.591
XRPUSDT,2025-03-16 03:58:35.222,2.3833,18761.0,2.3834,3228.0
XRPUSDT,2025-03-15 19:14:20.894,2.3998,18528.0,2.3999,180.0
BNBUSDT,2025-03-15 19:26:23.693,611.36,38.272,611.37,1.078
LTCUSDT,2025-03-16 05:27:05.830,92.46,10.296,92.47,62.699
ETHUSDT,2025-03-16 03:11:04.021,1925.88,37.1233,1925.89,16.4853
XRPUSDT,2025-03-15 18:41:55.111,2.4065,7721.0,2.4066,9543.0
XRPUSDT,2025-03-15 22:26:25.005,2.4003,5567.0,2.4004,9778.0
XRPUSDT,2025-03-16 07:16:37.147,2.3727,11158.0,2.3728,1341.0
BNBUSDT,2025-03-15 23:42:26.561,617.56,5.235,617.57,9.669
XRPUSDT,2025-03-15 18:46:56.231,2.4045,9331.0,2.4046,9386.0
XRPUSDT,2025-03-15 23:56:31.817,2.3938,14412.0,2.3939,26.0
ETHUSDT,2025-03-15 21:51:41.095,1947.97,20.2042,1947.98,5.2452
LTCUSDT,2025-03-15 20:22:59.955,93.26,36.704,93.27,20.329
ETHUSDT,2025-03-15 21:19:08.261,1942.67,13.7478,1942.68,60.5836
XRPUSDT,2025-03-15 18:51:10.554,2.4061,1910.0,2.4062,12374.0
BNBUSDT,2025-03-16 03:40:28.043,610.63,1.49,610.64,39.172
ETHUSDT,2025-03-16 06:30:24.024,1930.27,13.4651,1930.28,100.9749
LTCUSDT,2025-03-16 05:32:07.006,92.52,0.057,92.53,131.797
XRPUSDT,2025-03-15 20:53:38.082,2.4118,173.0,2.4119,13656.0
LTCUSDT,2025-03-16 03:10:03.796,91.71,0.234,91.72,120.193
ETHUSDT,2025-03-16 03:25:07.725,1926.7,64.727,1926.71,2.3397
ETHUSDT,2025-03-16 01:53:40.927,1922.85,13.393,1922.86,97.4706
BTCUSDT,2025-03-16 02:09:44.956,83788.22,3.71273,83788.23,6.0028
ETHUSDT,2025-03-16 05:55:14.273,1931.01,194.2197,1931.02,3.8927
BTCUSDT,2025-03-15 21:28:16.011,84343.27,0.25765,84343.28,1.36189
ETHUSDT,2025-03-16 00:00:32.781,1937.57,1.8171,1937.58,108.8936
BNBUSDT,2025-03-16 04:06:37.472,608.81,24.079,608.82,45.16
LTCUSDT,2025-03-16 04:57:58.312,92.39,65.4,92.4,34.714
BTCUSDT,2025-03-15 19:57:03.228,84296.79,1.88993,84296.8,3.36178
ETHUSDT,2025-03-16 01:02:13.942,1933.32,2.3442,1933.33,111.208
LTCUSDT,2025-03-16 01:54:41.158,91.95,2.133,91.96,55.83
BNBUSDT,2025-03-15 23:20:55.323,617.71,13.543,617.72,1.482
ETHUSDT,2025-03-15 18:43:55.555,1932.79,2.3872,1932.8,56.3416
BNBUSDT,2025-03-15 20:55:38.568,614.96,0.044,614.97,24.153
BNBUSDT,2025-03-16 05:35:07.814,607.58,38.478,607.59,0.036
BNBUSDT,2025-03-16 03:29:12.690,610.41,71.235,610.42,51.916
LTCUSDT,2025-03-15 21:54:42.167,93.44,63.249,93.45,3.477
BTCUSDT,2025-03-15 23:53:29.112,84391.04,0.01711,84391.05,6.55723
ETHUSDT,2025-03-16 03:08:01.747,1925.16,78.5195,1925.17,4.3458
XRPUSDT,2025-03-15 19:26:23.696,2.4038,3138.0,2.4039,5883.0
LTCUSDT,2025-03-15 18:56:11.716,93.2,0.277,93.21,122.363
BTCUSDT,2025-03-16 04:56:58.091,84372.89,3.7797,84372.9,2.03758
ETHUSDT,2025-03-16 00:04:33.804,1938.58,20.1579,1938.59,29.943
BNBUSDT,2025-03-15 21:14:05.663,617.71,7.041,617.72,9.312
ETHUSDT,2025-03-15 20:51:37.588,1944.19,34.1233,1944.2,46.2026
LTCUSDT,2025-03-16 03:54:34.273,92.23,79.728,92.24,0.699
BNBUSDT,2025-03-16 00:48:08.242,619.98,31.498,619.99,14.323
ETHUSDT,2025-03-16 00:46:07.783,1937.07,9.1789,1937.08,58.8974
BTCUSDT,2025-03-16 05:26:05.585,84399.99,6.74079,84400.0,3.58399
ETHUSDT,2025-03-15 23:49:28.197,1939.84,47.2947,1939.85,22.7898
BTCUSDT,2025-03-15 20:16:44.279,84363.63,3.00942,84363.64,3.3602
ETHUSDT,2025-03-16 04:22:45.847,1927.21,31.1173,1927.22,23.0554
BTCUSDT,2025-03-15 18:55:11.495,84211.76,2.25898,84211.77,5.64777
LTCUSDT,2025-03-16 03:37:26.595,92.2,1.996,92.21,123.776
BNBUSDT,2025-03-16 04:23:46.064,608.66,1.634,608.67,33.98
ETHUSDT,2025-03-15 20:31:02.255,1943.94,17.7302,1943.95,43.8003
ETHUSDT,2025-03-15 21:50:40.881,1948.01,9.8356,1948.02,21.5711
BNBUSDT,2025-03-16 02:02:43.238,613.09,33.042,613.1,20.702
BNBUSDT,2025-03-16 04:54:57.608,607.99,32.6,608.0,3.841
ETHUSDT,2025-03-16 06:31:24.244,1930.81,272.3668,1930.82,2.9114
BNBUSDT,2025-03-15 20:13:43.187,613.41,0.325,613.42,12.513
ETHUSDT,2025-03-16 02:13:46.153,1919.69,53.7429,1919.7,8.7991
XRPUSDT,2025-03-16 03:27:11.831,2.3797,3309.0,2.3798,9191.0
ETHUSDT,2025-03-16 01:17:19.269,1931.64,45.5159,1931.65,26.1338
LTCUSDT,2025-03-15 19:17:21.542,92.77,14.057,92.78,69.942
ETHUSDT,2025-03-15 19:46:43.962,1935.78,7.5998,1935.79,66.8317
BTCUSDT,2025-03-16 01:07:15.722,84215.82,0.10161,84215.83,7.11714
ETHUSDT,2025-03-15 18:53:11.016,1933.99,20.669,1934.0,12.0578
LTCUSDT,2025-03-15 23:42:26.563,92.31,43.364,92.32,53.906
BTCUSDT,2025-03-15 21:14:05.658,84301.0,0.68198,84301.01,4.20451
